FULL_NAME,STATUS,POSITION,MIN,FGM-A,FG3M-A,FTM-A,FIC,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,YEAR,GAME_ID,PLAYER_ID
Paul Westphal,Starter,PG,25:00,8-12,0-0,3-3,10.9,2,2,4,3,3,0,4,1,19,1981,31,78500
Jamaal Wilkes,Bench,SF,25:00,6-12,0-0,3-3,12.9,2,6,8,3,3,2,2,0,15,1981,31,78532
Artis Gilmore,Starter,C,22:00,5-7,0-0,1-2,10.8,1,5,6,2,4,0,0,1,11,1981,31,600014
Tiny Archibald,Starter,SG,23:00,2-5,0-0,2-2,7.8,1,1,2,7,3,1,2,0,6,1982,32,18
Robert Parish,Bench,C,20:00,9-12,0-0,3-4,16.8,0,7,7,1,2,0,1,2,21,1982,32,305
Buck Williams,Bench,PF,22:00,2-7,0-0,0-2,4.2,1,9,10,1,3,0,3,2,4,1982,32,433
Larry Bird,Starter,PF,28:00,7-12,0-0,5-8,17.5,0,12,12,5,3,1,4,1,19,1982,32,1449
Kareem Abdul-Jabbar,Starter,C,22:00,1-10,0-0,0-0,-2.5,1,2,3,1,3,0,1,2,2,1982,32,76003
Adrian Dantley,Starter,SF,21:00,6-8,0-0,0-1,5.4,1,1,2,0,2,0,1,0,12,1982,32,76504
Alex English,Bench,SF,12:00,2-6,0-0,0-0,3.8,2,3,5,1,2,1,1,0,4,1982,32,76673
Julius Erving,Starter,SF,32:00,7-16,0-0,2-4,8.2,3,5,8,2,4,1,4,2,16,1982,32,76681
George Gervin,Starter,SG,27:00,5-14,0-0,2-2,11,1,5,6,1,3,3,0,3,12,1982,32,76804
Dennis Johnson,Bench,PG,15:00,0-2,0-0,1-2,2.5,2,3,5,1,1,0,3,2,1,1982,32,77141
Magic Johnson,Bench,PG,23:00,5-9,0-0,6-7,13.9,3,1,4,7,5,0,1,0,16,1982,32,77142
Bobby Jones,Bench,SF,14:00,2-5,0-0,1-2,4.8,1,3,4,1,2,1,0,0,5,1982,32,77193
Bernard King,Bench,SF,14:00,2-7,0-0,2-2,5,0,4,4,1,2,3,2,1,6,1982,32,77264
Moses Malone,Bench,C,20:00,5-11,0-0,2-6,9,5,6,11,0,2,1,3,1,12,1982,32,77449
Sidney Moncrief,Bench,SG,22:00,3-11,0-0,0-2,0.8,3,1,4,1,2,1,1,0,6,1982,32,77626
Norm Nixon,Bench,SG,19:00,7-14,0-0,0-0,6.5,0,0,0,2,0,1,0,0,14,1982,32,77721
Micheal Ray Richardson,Bench,PG,20:00,5-10,0-0,0-0,8.5,0,2,2,4,1,2,1,0,10,1982,32,77952
Lonnie Shelton,Starter,PF,20:00,3-3,0-0,1-2,9.8,4,5,9,1,4,1,2,0,7,1982,32,78133
Jack Sikma,Bench,C,21:00,5-11,0-0,0-0,12,2,7,9,1,2,2,0,1,10,1982,32,78149
Isiah Thomas,Starter,PG,17:00,5-7,0-0,2-4,11.8,1,0,1,4,1,3,1,0,12,1982,32,78318
Kelly Tripucka,Bench,SF,15:00,3-7,0-0,0-0,2.5,0,1,1,2,0,0,1,0,6,1982,32,78369
Gus Williams,Starter,PG,26:00,9-19,0-1,4-4,15.8,2,0,2,9,1,1,2,0,22,1982,32,78549
Bob Lanier,Bench,C,11:00,3-7,0-0,2-2,3.2,2,1,3,0,3,0,1,1,8,1982,32,600005
Artis Gilmore,Starter,C,16:00,3-6,0-0,1-1,3.6,1,2,3,2,4,0,2,1,7,1982,32,600014
Mo Cheeks,Starter,SG,18:00,3-8,0-0,0-0,1.8,0,1,1,1,0,0,0,0,6,1983,33,20
Robert Parish,Bench,C,18:00,5-6,0-0,3-4,9.2,0,3,3,0,2,1,1,1,13,1983,33,305
Buck Williams,Bench,PF,19:00,3-4,0-0,2-4,11.5,3,4,7,1,0,1,0,0,8,1983,33,433
Larry Bird,Starter,PF,29:00,7-14,0-1,0-0,16,3,10,13,7,4,2,5,0,14,1983,33,1449
Kareem Abdul-Jabbar,Starter,C,32:00,9-12,0-0,2-3,23.4,2,4,6,5,1,1,1,4,20,1983,33,76003
Alex English,Starter,SF,23:00,7-14,0-0,0-1,7.6,2,2,4,0,2,1,1,2,14,1983,33,76673
Julius Erving,Starter,SF,28:00,11-19,0-0,3-3,18.4,3,3,6,3,1,1,2,2,25,1983,33,76681
George Gervin,Bench,SF,14:00,3-8,1-1,2-2,5.8,0,0,0,3,3,2,0,0,9,1983,33,76804
Magic Johnson,Starter,PG,33:00,7-16,0-1,3-4,21,3,2,5,16,2,5,7,0,17,1983,33,77142
Marques Johnson,Bench,SF,20:00,3-10,0-0,1-2,3.2,2,0,2,2,1,0,0,1,7,1983,33,77160
Maurice Lucas,Starter,PF,27:00,3-8,0-0,0-1,4.6,1,6,7,1,1,0,1,0,6,1983,33,77420
Moses Malone,Starter,C,24:00,3-8,0-0,4-6,10.8,2,6,8,3,1,0,1,1,10,1983,33,77449
Sidney Moncrief,Bench,SG,23:00,8-14,0-0,4-5,21.6,3,2,5,4,1,6,1,1,20,1983,33,77626
Jim Paxson,Bench,SG,17:00,5-7,0-0,1-2,4,0,0,0,1,0,2,4,0,11,1983,33,77819
Jack Sikma,Bench,C,17:00,4-6,0-0,0-0,7,1,2,3,1,2,1,1,1,8,1983,33,78149
Reggie Theus,Bench,SG,08:00,0-5,0-0,0-0,-4.2,1,0,1,1,1,0,2,0,0,1983,33,78310
Isiah Thomas,Starter,PG,29:00,9-14,0-0,1-1,17.9,3,1,4,7,0,4,5,0,19,1983,33,78318
David Thompson,Starter,SG,17:00,5-7,0-0,0-0,4.5,0,1,1,2,2,1,3,0,10,1983,33,78326
Andrew Toney,Bench,PG,18:00,4-5,0-1,0-0,8.5,0,1,1,7,3,2,4,0,8,1983,33,78351
Kiki Vandeweghe,Bench,SF,14:00,3-4,0-0,1-2,7.5,0,3,3,1,0,1,0,0,7,1983,33,78404
Jamaal Wilkes,Bench,SG,15:00,4-6,0-0,2-2,7.5,1,1,2,2,0,1,2,0,10,1983,33,78532
Gus Williams,Bench,PG,15:00,3-9,0-0,0-0,1.8,1,0,1,4,1,1,3,0,6,1983,33,78549
Bill Laimbeer,Bench,C,06:00,1-1,0-0,0-0,0.8,1,0,1,0,1,0,1,0,2,1983,33,100263
Artis Gilmore,Bench,C,16:00,2-4,0-0,1-2,4.2,1,4,5,1,4,1,1,0,5,1983,33,600014
Robert Parish,Starter,C,28:00,5-11,0-0,2-4,15,4,11,15,2,1,3,4,0,12,1984,34,305
Larry Bird,Starter,PF,33:00,6-18,0-0,4-4,9,1,6,7,3,1,2,2,0,16,1984,34,1449
Kevin McHale,Bench,PF,11:00,3-7,0-0,4-6,6.2,2,3,5,0,1,2,2,0,10,1984,34,1450
Walter Davis,Bench,SF,15:00,5-9,0-0,0-0,6,0,1,1,1,0,1,0,0,10,1984,34,1453
Kareem Abdul-Jabbar,Starter,C,37:00,11-19,0-0,3-4,16.8,5,8,13,2,5,0,4,1,25,1984,34,76003
Mark Aguirre,Bench,SF,13:00,5-8,0-0,3-4,8,1,0,1,2,1,1,2,1,13,1984,34,76016
Otis Birdsong,Bench,SG,12:00,1-5,0-0,0-0,1.5,2,1,3,1,1,0,0,0,2,1984,34,76170
Adrian Dantley,Starter,SG,18:00,1-8,0-0,0-0,-3.5,0,2,2,1,4,1,1,0,2,1984,34,76504
Alex English,Starter,SF,19:00,6-8,0-0,1-1,6.6,0,0,0,2,2,1,3,1,13,1984,34,76673
Julius Erving,Starter,SG,36:00,14-22,0-0,6-8,27.5,4,4,8,5,4,2,1,2,34,1984,34,76681
George Gervin,Starter,PF,21:00,5-6,0-0,3-3,2.4,0,2,2,1,5,0,6,1,13,1984,34,76804
Rickey Green,Bench,PG,19:00,3-8,0-0,0-0,7.5,0,0,0,11,1,1,4,0,6,1984,34,76874
Magic Johnson,Starter,PG,37:00,6-13,1-3,2-2,33.8,4,5,9,22,3,3,4,2,15,1984,34,77142
Bernard King,Bench,SF,22:00,8-13,0-0,2-5,12.1,2,1,3,4,2,0,0,0,18,1984,34,77264
Sidney Moncrief,Starter,SG,26:00,3-6,0-0,2-2,8.2,1,4,5,2,3,5,4,0,8,1984,34,77626
Jim Paxson,Bench,SF,14:00,5-9,0-0,0-0,7.8,1,2,3,2,0,0,0,0,10,1984,34,77819
Jeff Ruland,Bench,C,13:00,2-3,0-0,2-2,5.2,1,3,4,2,2,0,2,0,6,1984,34,78041
Ralph Sampson,Bench,C,16:00,4-7,0-0,1-2,2,1,4,5,0,4,0,3,0,9,1984,34,78055
Jack Sikma,Bench,C,30:00,5-12,0-0,5-6,14,5,7,12,1,4,3,2,0,15,1984,34,78149
Isiah Thomas,Starter,PG,39:00,9-17,0-2,3-3,22.4,2,3,5,15,4,4,6,0,21,1984,34,78318
Andrew Toney,Bench,SG,22:00,6-11,0-0,1-1,9.4,0,0,0,3,0,2,0,0,13,1984,34,78351
Kelly Tripucka,Bench,SF,06:00,0-0,0-0,1-2,1.8,0,0,0,2,1,2,2,0,1,1984,34,78369
Kiki Vandeweghe,Bench,SF,26:00,7-13,0-0,0-0,6.8,1,2,3,1,2,0,0,0,14,1984,34,78404
Bill Laimbeer,Bench,PF,17:00,6-8,0-0,1-1,11.1,1,4,5,0,3,0,0,2,13,1984,34,100263
Hakeem Olajuwon,Bench,C,15:00,2-2,0-0,2-6,9,2,3,5,1,1,0,0,2,6,1985,35,165
Terry Cummings,Bench,PF,16:00,7-17,0-0,3-4,9.5,4,3,7,0,1,0,0,1,17,1985,35,187
Robert Parish,Bench,C,10:00,2-5,0-0,0-0,6.5,3,3,6,1,0,0,0,0,4,1985,35,305
Michael Jordan,Starter,SG,22:00,2-9,0-1,3-4,6.5,3,3,6,2,5,3,1,1,7,1985,35,893
Larry Bird,Starter,PF,31:00,8-16,0-1,5-6,11.5,5,3,8,2,3,0,4,1,21,1985,35,1449
Kareem Abdul-Jabbar,Starter,SF,23:00,5-10,0-0,1-2,7,1,5,6,1,5,1,1,1,11,1985,35,76003
Rolando Blackman,Bench,SF,23:00,7-14,0-0,1-2,9.5,0,3,3,2,1,1,0,1,15,1985,35,76176
Adrian Dantley,Starter,SG,23:00,2-6,0-0,6-6,2.8,0,2,2,1,4,1,2,0,10,1985,35,76504
Alex English,Bench,SF,14:00,0-3,0-0,0-0,-2,1,1,2,1,1,0,2,0,0,1985,35,76673
Julius Erving,Starter,SF,23:00,5-15,0-0,2-2,5,2,2,4,3,3,1,1,0,12,1985,35,76681
George Gervin,Starter,SF,25:00,10-12,0-0,3-4,14.8,0,3,3,1,2,3,4,1,23,1985,35,76804
Dennis Johnson,Bench,SG,12:00,3-7,0-0,2-2,7.8,1,5,6,3,2,0,1,0,8,1985,35,77141
Magic Johnson,Starter,PG,31:00,7-14,0-0,7-8,23.8,2,3,5,15,2,1,3,0,21,1985,35,77142
Bernard King,Bench,SF,22:00,6-10,0-0,1-2,9,4,3,7,1,4,0,1,0,13,1985,35,77264
Moses Malone,Starter,C,33:00,2-10,0-0,3-6,3.5,5,7,12,1,4,0,3,0,7,1985,35,77449
Sidney Moncrief,Bench,SG,22:00,1-5,0-0,6-6,7.8,2,3,5,4,1,0,2,0,8,1985,35,77626
Larry Nance,Bench,C,15:00,7-8,0-0,2-2,10.8,1,4,5,0,5,0,2,2,16,1985,35,77685
Calvin Natt,Bench,SF,11:00,1-3,0-0,1-2,3.2,0,3,3,1,0,1,1,0,3,1985,35,77691
Norm Nixon,Bench,PG,19:00,5-7,0-0,1-2,13,0,2,2,8,1,0,1,0,11,1985,35,77721
Micheal Ray Richardson,Bench,SG,13:00,2-8,0-2,1-2,-0.2,2,0,2,1,3,2,2,0,5,1985,35,77952
Ralph Sampson,Starter,C,29:00,10-15,0-0,4-6,17.2,3,7,10,1,5,0,1,1,24,1985,35,78055
Jack Sikma,Bench,C,12:00,0-2,0-0,0-0,0.5,0,2,2,0,1,0,0,1,0,1985,35,78149
Isiah Thomas,Starter,PG,25:00,9-14,3-4,1-1,17.9,1,1,2,5,2,2,1,0,22,1985,35,78318
Bill Laimbeer,Bench,PF,11:00,2-4,0-0,1-2,4.2,1,2,3,1,1,0,0,0,5,1985,35,100263
Clyde Drexler,Bench,SF,15:00,5-7,0-1,0-0,11.2,0,4,4,4,3,3,3,1,10,1986,36,17
Mo Cheeks,Bench,PG,14:00,3-6,0-0,0-0,2.5,0,0,0,2,0,2,3,0,6,1986,36,20
Jeff Malone,Bench,SG,12:00,3-5,0-0,0-0,8,0,1,1,4,0,1,0,0,6,1986,36,117
Hakeem Olajuwon,Bench,C,15:00,1-8,0-0,1-2,0.8,1,4,5,0,3,1,1,2,3,1986,36,165
Robert Parish,Bench,C,07:00,0-0,0-0,0-2,0,0,1,1,0,0,0,1,1,0,1986,36,305
Buck Williams,Bench,PF,20:00,5-8,0-0,3-5,14.1,3,4,7,4,0,0,1,0,13,1986,36,433
Alvin Robertson,Starter,SG,20:00,2-6,0-0,0-0,7,1,8,9,5,1,0,4,0,4,1986,36,926
Dominique Wilkins,Bench,SF,17:00,6-15,0-0,1-2,4.8,2,1,3,2,2,0,1,1,13,1986,36,1122
Larry Bird,Starter,PF,35:00,8-18,2-4,5-6,19.2,2,6,8,5,5,7,4,0,23,1986,36,1449
Kevin McHale,Bench,PF,20:00,3-8,0-0,2-2,13.5,3,7,10,2,4,0,0,4,8,1986,36,1450
James Worthy,Starter,SF,28:00,10-19,0-2,0-0,10,2,1,3,2,3,0,1,2,20,1986,36,1460
Kareem Abdul-Jabbar,Starter,PF,32:00,9-15,0-0,3-4,13,2,5,7,2,4,2,5,2,21,1986,36,76003
Rolando Blackman,Bench,C,22:00,6-11,0-0,0-0,16.5,1,3,4,8,1,2,1,1,12,1986,36,76176
Adrian Dantley,Bench,SG,17:00,3-8,0-0,2-2,10.2,1,6,7,3,1,1,0,0,8,1986,36,76504
Alex English,Bench,SF,16:00,8-12,0-0,0-0,11,1,0,1,2,0,0,0,1,16,1986,36,76673
Julius Erving,Starter,SF,19:00,4-10,0-0,0-2,4,1,3,4,2,2,2,2,0,8,1986,36,76681
Magic Johnson,Starter,PG,28:00,1-3,0-1,4-4,10.2,0,4,4,15,4,1,9,0,6,1986,36,77142
Marques Johnson,Bench,SF,13:00,3-6,0-0,0-0,3.8,2,1,3,2,3,0,1,0,6,1986,36,77160
Moses Malone,Starter,C,34:00,5-12,0-0,6-9,12.6,5,8,13,0,4,1,1,0,16,1986,36,77449
Sidney Moncrief,Starter,SG,26:00,4-11,1-1,7-7,10.1,3,0,3,1,0,0,0,1,16,1986,36,77626
Ralph Sampson,Starter,C,21:00,7-11,0-0,2-2,7.2,1,3,4,1,4,0,2,0,16,1986,36,78055
Isiah Thomas,Starter,PG,36:00,11-19,0-1,8-9,22.1,0,1,1,10,2,5,5,0,30,1986,36,78318
Artis Gilmore,Bench,C,13:00,3-4,0-0,4-4,8.2,1,1,2,1,4,2,0,0,10,1986,36,600014
Mo Cheeks,Bench,PG,08:00,1-2,0-0,2-2,1.2,0,0,0,0,1,1,1,0,4,1987,37,20
Jeff Malone,Bench,SG,13:00,3-5,0-1,0-0,4.5,1,1,2,2,1,0,1,0,6,1987,37,117
Hakeem Olajuwon,Starter,C,26:00,2-6,0-0,6-8,14.2,4,9,13,2,6,0,1,3,10,1987,37,165
Robert Parish,Bench,C,08:00,2-3,0-0,0-0,4.5,0,3,3,0,1,0,0,1,4,1987,37,305
Charles Barkley,Bench,PF,16:00,2-6,0-2,3-6,4.5,1,3,4,1,2,1,0,0,7,1987,37,787
Michael Jordan,Starter,SG,28:00,5-12,0-1,1-2,1.2,0,0,0,4,2,2,5,0,11,1987,37,893
Alvin Robertson,Starter,SG,16:00,2-5,0-0,2-2,3,2,0,2,1,1,0,1,0,6,1987,37,926
Dominique Wilkins,Starter,PG,24:00,3-9,0-0,4-7,4.1,3,2,5,1,2,0,2,1,10,1987,37,1122
Larry Bird,Starter,SF,35:00,7-18,0-3,4-4,10.5,2,4,6,5,5,2,2,0,18,1987,37,1449
Kevin McHale,Bench,PF,30:00,7-11,0-0,2-2,16.8,4,3,7,2,5,0,0,4,16,1987,37,1450
Walter Davis,Bench,SF,15:00,3-12,1-1,0-0,1,2,0,2,1,0,0,0,0,7,1987,37,1453
James Worthy,Starter,SF,29:00,10-14,0-0,2-2,18.8,6,2,8,3,3,1,2,0,22,1987,37,1460
Tom Chambers,Starter,PF,29:00,13-25,2-3,6-9,16.1,3,1,4,2,5,4,3,0,34,1987,37,1472
Kareem Abdul-Jabbar,Bench,C,27:00,4-9,0-0,2-2,10.5,2,6,8,3,5,0,1,2,10,1987,37,76003
Mark Aguirre,Bench,SF,17:00,3-6,1-2,2-3,3.6,1,1,2,1,1,0,2,0,9,1987,37,76016
Rolando Blackman,Bench,SF,22:00,9-15,0-0,11-13,14.1,1,3,4,1,2,0,2,0,29,1987,37,76176
Joe Barry Carroll,Bench,C,18:00,1-7,0-0,2-2,1.5,4,2,6,0,4,0,1,1,4,1987,37,76353
Alex English,Bench,SF,13:00,0-6,0-0,0-0,-6,0,0,0,1,1,0,2,0,0,1987,37,76673
Julius Erving,Starter,SF,33:00,9-13,1-1,3-3,18.4,3,1,4,5,3,1,2,1,22,1987,37,76681
Sleepy Floyd,Bench,SG,19:00,4-7,1-3,5-7,9.4,2,3,5,1,2,1,2,0,14,1987,37,76726
Magic Johnson,Starter,PG,34:00,4-10,0-0,1-2,21.2,1,6,7,13,2,4,1,0,9,1987,37,77142
Moses Malone,Starter,C,35:00,11-19,0-0,5-6,27.8,7,11,18,2,4,2,1,1,27,1987,37,77449
Isiah Thomas,Bench,PG,24:00,4-6,0-0,8-9,13.4,2,1,3,9,3,0,5,0,16,1987,37,78318
Bill Laimbeer,Bench,C,11:00,4-7,0-0,0-0,5.2,0,2,2,1,2,1,0,0,8,1987,37,100263
Clyde Drexler,Bench,SF,15:00,3-5,0-1,6-6,8.8,2,3,5,0,3,1,1,0,12,1988,38,17
Mo Cheeks,Bench,PG,04:00,0-0,0-0,0-0,2,0,2,2,1,1,0,0,0,0,1988,38,20
Fat Lever,Starter,SG,31:00,7-14,0-0,3-4,9,0,4,4,3,4,0,0,0,17,1988,38,25
Patrick Ewing,Bench,C,16:00,4-8,0-0,1-1,6.9,1,5,6,0,1,0,1,1,9,1988,38,121
Hakeem Olajuwon,Starter,C,28:00,8-13,0-0,5-7,17.6,7,2,9,2,3,2,4,2,21,1988,38,165
Karl Malone,Starter,PF,33:00,9-19,0-0,4-5,13.4,4,6,10,2,4,2,3,0,22,1988,38,252
Doc Rivers,Bench,SG,16:00,2-4,0-0,5-11,5.6,0,3,3,6,3,0,3,0,9,1988,38,470
Charles Barkley,Bench,PF,15:00,1-4,0-1,2-2,0.8,1,2,3,0,2,1,3,1,4,1988,38,787
Michael Jordan,Starter,SG,29:00,17-23,0-0,6-6,33.8,3,5,8,3,5,4,2,4,40,1988,38,893
Brad Daugherty,Bench,C,15:00,6-7,0-0,0-0,8,0,3,3,0,4,0,0,1,12,1988,38,921
Alvin Robertson,Bench,SG,12:00,1-3,0-0,0-0,0.2,0,0,0,1,1,2,2,0,2,1988,38,926
Dominique Wilkins,Starter,PF,30:00,12-22,0-0,5-6,13.8,1,4,5,0,3,0,0,1,29,1988,38,1122
Xavier McDaniel,Bench,SF,13:00,1-9,0-0,0-0,-4.5,1,1,2,0,1,0,1,0,2,1988,38,1365
Larry Bird,Starter,SF,32:00,2-8,0-0,2-2,6.5,0,7,7,1,4,4,2,1,6,1988,38,1449
Kevin McHale,Bench,PF,14:00,0-1,0-0,2-2,1.2,0,1,1,1,2,0,2,2,2,1988,38,1450
James Worthy,Bench,PF,13:00,2-8,0-0,0-1,1.6,1,2,3,1,1,0,0,1,4,1988,38,1460
Kareem Abdul-Jabbar,Bench,C,14:00,4-9,0-0,2-2,4.5,2,2,4,0,3,0,0,0,10,1988,38,76003
Mark Aguirre,Bench,SF,12:00,5-10,1-3,3-3,3.6,0,1,1,1,3,1,3,0,14,1988,38,76016
Danny Ainge,Bench,SG,19:00,4-11,3-4,1-2,7,1,2,3,2,1,1,1,0,12,1988,38,76017
James Donaldson,Bench,C,08:00,0-0,0-0,2-2,8,1,5,6,1,2,0,0,2,2,1988,38,76583
Alex English,Starter,SF,22:00,5-10,0-0,0-0,10.2,2,1,3,4,0,1,0,0,10,1988,38,76673
Magic Johnson,Starter,PG,39:00,4-15,0-1,9-9,21.1,1,5,6,19,2,2,8,2,17,1988,38,77142
Moses Malone,Starter,C,22:00,2-6,0-0,3-6,7.2,5,4,9,2,2,0,2,0,7,1988,38,77449
Isiah Thomas,Starter,PG,28:00,4-10,0-0,0-0,11.8,1,1,2,15,1,1,6,0,8,1988,38,78318
Clyde Drexler,Bench,SF,25:00,7-19,0-0,0-0,8.8,6,6,12,4,3,2,6,0,14,1989,39,17
Dale Ellis,Starter,SF,26:00,12-16,1-1,2-2,18.5,3,3,6,2,2,0,2,0,27,1989,39,107
Patrick Ewing,Bench,C,17:00,2-8,0-0,0-4,2.2,1,5,6,2,2,1,3,2,4,1989,39,121
Hakeem Olajuwon,Starter,C,25:00,5-12,0-0,2-3,12.1,4,3,7,3,2,3,3,2,12,1989,39,165
Terry Cummings,Bench,PF,19:00,4-9,0-0,2-2,9.8,2,3,5,1,4,3,0,1,10,1989,39,187
Karl Malone,Starter,PF,26:00,12-17,0-0,4-6,22.2,4,5,9,3,3,2,2,0,28,1989,39,252
John Stockton,Starter,PG,32:00,5-6,1-1,0-0,16,0,2,2,17,4,5,12,0,11,1989,39,304
Mark Jackson,Bench,PG,16:00,3-5,1-1,2-4,9,1,1,2,4,1,1,2,1,9,1989,39,349
Kevin Duckworth,Bench,C,07:00,2-5,0-0,1-2,0.5,1,0,1,0,2,0,0,0,5,1989,39,404
Charles Barkley,Starter,PF,20:00,6-11,0-0,5-8,12.2,3,2,5,0,0,2,1,1,17,1989,39,787
Michael Jordan,Starter,SG,33:00,13-23,0-1,2-4,14.5,1,1,2,3,1,5,4,0,28,1989,39,893
Mark Price,Bench,PG,20:00,3-9,1-4,2-2,4,1,2,3,1,2,2,2,0,9,1989,39,899
Chris Mullin,Bench,SG,14:00,1-4,0-0,2-2,3.2,2,0,2,2,0,0,1,0,4,1989,39,904
Brad Daugherty,Bench,C,15:00,0-3,0-0,0-0,0.5,2,1,3,0,0,1,1,0,0,1989,39,921
Dominique Wilkins,Starter,SF,15:00,3-8,0-0,3-3,4.6,1,1,2,0,0,3,2,0,9,1989,39,1122
Kevin McHale,Bench,PF,16:00,5-7,0-0,0-0,6.8,1,2,3,0,3,0,1,2,10,1989,39,1450
James Worthy,Bench,PF,18:00,4-7,0-1,0-0,8.2,0,2,2,2,0,2,0,0,8,1989,39,1460
Tom Chambers,Bench,PF,16:00,4-8,0-0,6-6,7.5,2,3,5,1,3,0,2,0,14,1989,39,1472
Kareem Abdul-Jabbar,Bench,C,13:00,1-6,0-1,2-2,1.5,0,3,3,0,3,0,0,2,4,1989,39,76003
Mark Eaton,Bench,C,09:00,0-0,0-0,0-0,5.2,0,5,5,0,1,0,0,2,0,1989,39,76631
Alex English,Starter,SG,29:00,8-13,0-0,0-0,11.8,1,2,3,4,0,2,3,0,16,1989,39,76673
Moses Malone,Starter,C,19:00,3-9,0-0,3-3,8.6,4,4,8,0,1,1,1,1,9,1989,39,77449
Larry Nance,Bench,C,17:00,5-9,0-0,0-0,11,3,3,6,1,1,1,0,1,10,1989,39,77685
Isiah Thomas,Starter,PG,33:00,7-13,1-3,4-6,19.8,1,1,2,14,2,4,6,0,19,1989,39,78318
Clyde Drexler,Bench,SF,19:00,2-6,1-1,2-2,8.2,4,0,4,2,1,1,1,1,7,1990,40,17
Dennis Rodman,Bench,PF,11:00,2-4,0-0,0-0,4.2,3,1,4,1,1,0,2,1,4,1990,40,23
Fat Lever,Bench,SG,22:00,7-13,0-2,2-2,11.8,0,3,3,2,0,2,0,0,16,1990,40,25
Patrick Ewing,Starter,C,27:00,5-9,0-0,2-2,11.8,1,9,10,1,5,1,5,5,12,1990,40,121
Kevin Johnson,Bench,PG,14:00,1-1,0-0,0-0,1.2,0,0,0,4,2,0,3,0,2,1990,40,134
Hakeem Olajuwon,Starter,C,31:00,2-14,0-0,4-10,7.5,9,7,16,2,1,1,4,1,8,1990,40,165
Joe Dumars,Bench,SG,18:00,3-4,2-2,1-2,8,0,1,1,5,0,0,3,0,9,1990,40,247
John Stockton,Starter,PG,15:00,1-4,0-1,0-0,3.5,0,0,0,6,1,1,3,1,2,1990,40,304
Robert Parish,Bench,C,21:00,7-11,0-0,0-1,8.9,2,2,4,2,4,0,1,1,14,1990,40,305
Reggie Miller,Bench,SF,14:00,2-3,0-1,0-0,6,0,1,1,3,1,1,0,0,4,1990,40,397
David Robinson,Bench,C,25:00,7-12,0-0,1-2,15.8,2,8,10,1,1,2,1,1,15,1990,40,764
Charles Barkley,Starter,PF,22:00,7-12,1-1,2-3,9.9,2,2,4,0,1,1,2,1,17,1990,40,787
Michael Jordan,Starter,SG,29:00,8-17,1-1,0-0,10.8,1,4,5,2,1,5,5,1,17,1990,40,893
Chris Mullin,Bench,SG,16:00,1-5,0-0,1-2,4,1,2,3,1,0,2,1,1,3,1990,40,904
A.C. Green,Starter,PF,12:00,0-3,0-0,0-0,0.5,0,3,3,1,1,0,1,1,0,1990,40,920
Scottie Pippen,Bench,SF,12:00,2-4,0-1,0-0,2.2,0,1,1,0,1,1,1,1,4,1990,40,937
Dominique Wilkins,Bench,SF,16:00,5-10,1-1,2-2,9.2,0,0,0,4,1,1,0,0,13,1990,40,1122
Larry Bird,Starter,SF,23:00,3-8,0-1,2-2,10.2,2,6,8,3,1,3,3,0,8,1990,40,1449
Kevin McHale,Bench,PF,20:00,6-11,1-1,0-0,10.2,2,6,8,1,4,0,0,0,13,1990,40,1450
James Worthy,Starter,SF,19:00,1-11,0-0,0-0,-3,3,1,4,0,1,1,1,0,2,1990,40,1460
Tom Chambers,Bench,PF,21:00,8-12,0-1,5-7,11.1,2,1,3,1,0,1,3,0,21,1990,40,1472
Rolando Blackman,Bench,SF,21:00,7-9,0-0,1-1,10.1,1,1,2,2,1,1,2,0,15,1990,40,76176
Magic Johnson,Starter,SG,25:00,9-15,4-6,0-0,17,1,5,6,4,1,0,3,1,22,1990,40,77142
Isiah Thomas,Starter,PG,27:00,7-12,1-1,0-0,20.2,1,3,4,9,0,3,1,0,15,1990,40,78318
Clyde Drexler,Bench,SF,19:00,4-9,0-0,4-4,9.8,2,2,4,2,3,1,0,1,12,1991,41,17
Patrick Ewing,Starter,C,30:00,8-10,0-0,2-2,18.2,2,8,10,0,5,1,2,4,18,1991,41,121
Kevin Johnson,Starter,SG,23:00,2-5,0-0,1-2,9.2,1,1,2,7,2,3,3,1,5,1991,41,134
Joe Dumars,Starter,PG,15:00,1-4,0-1,0-0,-2.8,1,1,2,1,1,0,4,0,2,1991,41,247
Karl Malone,Starter,PF,31:00,6-11,0-0,4-6,17.2,4,7,11,4,1,1,3,1,16,1991,41,252
John Stockton,Bench,PG,12:00,1-6,0-1,2-4,-0.2,0,1,1,2,2,0,0,0,4,1991,41,304
Robert Parish,Bench,C,05:00,1-2,0-0,0-0,1.8,1,3,4,0,2,0,1,0,2,1991,41,305
Terry Porter,Bench,PG,15:00,2-6,0-2,0-0,5,1,2,3,4,2,2,3,1,4,1991,41,345
Kevin Duckworth,Bench,C,19:00,2-3,0-0,2-2,4,2,2,4,0,3,1,2,0,6,1991,41,404
David Robinson,Starter,C,18:00,6-13,0-0,4-5,10.1,3,3,6,0,5,2,2,3,16,1991,41,764
Hersey Hawkins,Bench,SG,14:00,3-5,0-1,0-0,1.8,0,0,0,1,1,0,1,0,6,1991,41,765
